Date,Strike Price,Maturity (days),Option Type,Premium
2023-03-10,110,60,Call,1.306892273348911
2023-03-13,110,60,Put,15.94294966910428
2023-03-14,110,60,Call,1.1846872342104824
2023-03-15,110,60,Call,1.1542128142648718
2023-03-16,110,60,Call,1.101259686044635
2023-03-17,110,60,Put,15.968016263135198
2023-03-20,110,60,Call,1.2393647359059319
2023-03-21,110,60,Call,1.3235281541419006
2023-03-22,110,60,Put,15.5057524055441
2023-03-23,110,60,Call,1.2247361966190997
2023-03-24,110,60,Put,15.484681485332331
2023-03-27,110,60,Call,1.3438549386218277
2023-03-28,110,60,Put,15.277359865361674
2023-03-29,110,60,Call,1.2863644136068793
2023-03-30,110,60,Call,1.192056410461067
2023-03-31,110,60,Put,16.241753689712283
2023-04-03,110,60,Put,15.912924310490311
2023-04-04,110,60,Put,15.371803405581247
2023-04-05,110,60,Put,15.393901133310422
2023-04-06,110,60,Put,14.9948523491705
2023-04-07,110,60,Call,1.4036896931018568
2023-04-10,110,60,Put,15.093246544213471
2023-04-11,110,60,Put,14.946046430360042
2023-04-12,110,60,Call,1.5327784911668694
2023-04-13,110,60,Put,14.351607295475432
2023-04-14,110,60,Call,1.699890907540258
2023-04-17,110,60,Call,1.4285437984433251
2023-04-18,110,60,Call,1.5117325578372096
2023-04-19,110,60,Call,1.5222038887326441
2023-04-20,110,60,Call,1.4934894644464052
2023-04-21,110,60,Put,14.451469136135898
2023-04-24,110,60,Put,15.218396909773077
2023-04-25,110,60,Put,15.29832301555031
2023-04-26,110,60,Call,1.3306020226085735
2023-04-27,110,60,Put,14.571008607685897
2023-04-28,110,60,Call,1.4239814305194471
2023-05-01,110,60,Call,1.3488841289397868
2023-05-02,110,60,Call,1.304451020630431
2023-05-03,110,60,Call,1.390648024705925
2023-05-04,110,60,Put,14.767068045250554
2023-05-05,110,60,Call,1.3746227250548166
2023-05-08,110,60,Call,1.4251339736298192
2023-05-09,110,60,Put,14.717431013314723
2023-05-10,110,60,Put,14.33679380600283
2023-05-11,110,60,Call,1.4653923120102235
2023-05-12,110,60,Call,1.43475091275495
2023-05-15,110,60,Call,1.3984679740313908
2023-05-16,110,60,Call,1.2657415685565496
2023-05-17,110,60,Call,1.2934317765510244
2023-05-18,110,60,Call,1.318418488465607
2023-05-19,110,60,Put,15.196322744728022
2023-05-22,110,60,Put,15.28206655413203
2023-05-23,110,60,Put,15.83334192815903
2023-05-24,110,60,Call,1.146190620418528
2023-05-25,110,60,Call,1.1199003709187636
2023-05-26,110,60,Call,1.058676699632791
2023-05-29,110,60,Put,16.494711687096796
2023-05-30,110,60,Call,1.0797052814596206
2023-05-31,110,60,Call,1.235144690507898
2023-06-01,110,60,Call,1.251654239559997
2023-06-02,110,60,Call,1.2756745055182144
2023-06-05,110,60,Put,15.414308627776336
2023-06-06,110,60,Call,1.1112919328142965
2023-06-07,110,60,Put,16.170848296447872
2023-06-08,110,60,Put,16.140650296730726
2023-06-09,110,60,Put,15.162875460858046
2023-06-12,110,60,Call,1.3120361062172137
2023-06-13,110,60,Call,1.3410436577621212
2023-06-14,110,60,Call,1.3392955535277267
2023-06-15,110,60,Call,1.2364307228713418
2023-06-16,110,60,Call,1.3398154446639907
2023-06-19,110,60,Call,1.4120949865140204
2023-06-20,110,60,Put,14.500981168018868
2023-06-21,110,60,Put,14.847525432732695
2023-06-22,110,60,Put,14.298531651816774
2023-06-23,110,60,Put,14.834905211346026
2023-06-26,110,60,Put,14.601021640330174
2023-06-27,110,60,Put,13.754154808354187
2023-06-28,110,60,Put,14.126444523496374
2023-06-29,110,60,Call,1.534331747100385
2023-06-30,110,60,Put,14.293616845067575
2023-07-03,110,60,Put,14.481681407778467
2023-07-04,110,60,Put,15.078083848140622
2023-07-05,110,60,Call,1.3559117469269069
2023-07-06,110,60,Put,15.455272788542175
2023-07-07,110,60,Put,15.263152623629878
2023-07-10,110,60,Call,1.2253742510945003
2023-07-11,110,60,Put,15.00424727540451
2023-07-12,110,60,Put,15.3045195548073
2023-07-13,110,60,Put,15.424792505122866
2023-07-14,110,60,Put,15.099752020464365
2023-07-17,110,60,Put,15.576635705023747
2023-07-18,110,60,Put,15.480882391508516
2023-07-19,110,60,Call,1.3756836570070838
2023-07-20,110,60,Call,1.2322801826939038
2023-07-21,110,60,Call,1.2496342248039554
2023-07-24,110,60,Put,15.399435422154383
2023-07-25,110,60,Call,1.3459909285280531
2023-07-26,110,60,Put,15.566097583487334
2023-07-27,110,60,Put,16.082132980538674
2023-07-28,110,60,Call,1.1719801816181228
2023-07-31,110,60,Put,15.745315185264133
2023-08-01,110,60,Put,15.640220342158642
2023-08-02,110,60,Call,1.2519138567146726
2023-08-03,110,60,Call,1.1950518604735887
2023-08-04,110,60,Put,15.661552572609793
2023-08-07,110,60,Call,1.2425695278050704
2023-08-08,110,60,Call,1.1831925233329752
2023-08-09,110,60,Put,15.075815827818317
2023-08-10,110,60,Put,14.884867314185371
2023-08-11,110,60,Put,15.344451690983888
2023-08-14,110,60,Put,15.081157443212135
2023-08-15,110,60,Put,15.457064368405511
2023-08-16,110,60,Call,1.332965971351733
2023-08-17,110,60,Call,1.4443313481600875
2023-08-18,110,60,Call,1.3672221527070185
2023-08-21,110,60,Put,14.61721364340778
2023-08-22,110,60,Call,1.5043317697780267
2023-08-23,110,60,Call,1.5910417580583918
2023-08-24,110,60,Call,1.803970511386673
2023-08-25,110,60,Put,13.488296601981887
2023-08-28,110,60,Call,1.693583308477809
2023-08-29,110,60,Put,14.101806637775582
2023-08-30,110,60,Put,14.409459815115142
2023-08-31,110,60,Put,14.433133599538778
2023-09-01,110,60,Call,1.5457040482342776
2023-09-04,110,60,Call,1.5761831308890137
2023-09-05,110,60,Put,13.860647650599859
2023-09-06,110,60,Put,13.84968802470722
2023-09-07,110,60,Put,13.293323928783238
2023-09-08,110,60,Put,13.387050845872508
2023-09-11,110,60,Put,12.369427761044292
2023-09-12,110,60,Put,12.135066498778656
2023-09-13,110,60,Call,2.1255186439742353
2023-09-14,110,60,Put,12.832766560067228
2023-09-15,110,60,Put,12.648111921578575
2023-09-18,110,60,Put,12.724980878086782
2023-09-19,110,60,Call,2.1208805935453725
2023-09-20,110,60,Call,2.1866112649105673
2023-09-21,110,60,Call,2.1788575939766304
2023-09-22,110,60,Put,12.60271068598638
2023-09-25,110,60,Call,1.8802266351560526
2023-09-26,110,60,Put,13.32224854589758
2023-09-27,110,60,Call,1.9341648459228686
2023-09-28,110,60,Call,1.9627306128248918
2023-09-29,110,60,Call,1.813653667446527
2023-10-02,110,60,Call,1.8359512233177782
2023-10-03,110,60,Call,1.8840033865582697
2023-10-04,110,60,Put,13.475394163025399
2023-10-05,110,60,Call,1.8009293005559215
2023-10-06,110,60,Put,13.38352678509736
2023-10-09,110,60,Call,1.6811989918920567
2023-10-10,110,60,Put,13.668622740507203
2023-10-11,110,60,Put,13.450361249917236
2023-10-12,110,60,Put,13.037623266393652
2023-10-13,110,60,Put,12.640148577155188
2023-10-16,110,60,Put,13.147020163601141
2023-10-17,110,60,Call,1.7755122019643288
2023-10-18,110,60,Put,13.293916744322999
2023-10-19,110,60,Put,13.095254894626919
2023-10-20,110,60,Call,1.9669394163660137
2023-10-23,110,60,Put,11.487027034715723
2023-10-24,110,60,Call,2.5897771035706363
2023-10-25,110,60,Call,2.7730087317248717
2023-10-26,110,60,Call,2.934855701736616
2023-10-27,110,60,Call,3.050275608648281
2023-10-30,110,60,Put,10.412942218370873
2023-10-31,110,60,Call,3.1345477919006015
2023-11-01,110,60,Put,10.406911516340699
2023-11-02,110,60,Put,10.4825968515093
2023-11-03,110,60,Call,2.8831298053442396
2023-11-06,110,60,Put,10.610493613329666
2023-11-07,110,60,Call,3.313888851499165
2023-11-08,110,60,Call,2.981351136856013
2023-11-09,110,60,Call,3.104336596196518
2023-11-10,110,60,Call,2.8299369469958933
2023-11-13,110,60,Put,10.913009944995068
2023-11-14,110,60,Put,10.530495181076503
2023-11-15,110,60,Call,2.9527433436580566
2023-11-16,110,60,Put,10.870224458101731
2023-11-17,110,60,Call,2.6625034242062213
2023-11-20,110,60,Call,2.7743512858106207
2023-11-21,110,60,Call,2.659453308208196
2023-11-22,110,60,Put,11.040281914679056
2023-11-23,110,60,Put,11.018791366226836
2023-11-24,110,60,Put,11.242479671418849
2023-11-27,110,60,Put,10.490475112986815
2023-11-28,110,60,Call,3.072054998997249
2023-11-29,110,60,Put,10.961361753868076
2023-11-30,110,60,Put,10.890777494862903
2023-12-01,110,60,Put,11.116965307974965
2023-12-04,110,60,Call,2.8017990731512796
2023-12-05,110,60,Call,2.6761382061676358
2023-12-06,110,60,Put,11.119630114153196
2023-12-07,110,60,Put,10.937141239921033
2023-12-08,110,60,Put,10.631144131961747
2023-12-11,110,60,Put,11.043187604383377
2023-12-12,110,60,Call,2.6444831820153247
2023-12-13,110,60,Call,2.572904558948487
2023-12-14,110,60,Put,11.544121098188583
2023-12-15,110,60,Put,10.915278995575292
2023-12-18,110,60,Call,2.8229845003880456
2023-12-19,110,60,Put,11.20452709752604
2023-12-20,110,60,Call,2.7717674518709288
2023-12-21,110,60,Put,10.143408176762208
2023-12-22,110,60,Put,9.79201053795606
2023-12-25,110,60,Put,10.297825141957418
2023-12-26,110,60,Call,2.9754155715391946
2023-12-27,110,60,Call,3.2026352369885345
2023-12-28,110,60,Put,10.256269699675784
2023-12-29,110,60,Put,10.100730713728595
2023-01-02,110,90,Put,12.937590184044822
2023-01-03,110,90,Put,12.76567071328192
2023-01-04,110,90,Put,12.806684857324996
2023-01-05,110,90,Put,12.585249699444262
2023-01-06,110,90,Call,3.934050338906488
2023-01-09,110,90,Put,12.149463432612421
2023-01-10,110,90,Put,12.221082873831648
2023-01-11,110,90,Call,4.151408879908587
2023-01-12,110,90,Put,11.451294648845504
2023-01-13,110,90,Call,4.214849481649502
2023-01-16,110,90,Put,11.417963274611388
2023-01-17,110,90,Call,4.236315730302195
2023-01-18,110,90,Call,4.149516611107863
2023-01-19,110,90,Call,4.199063538153396
2023-01-20,110,90,Call,3.8444337356144374
2023-01-23,110,90,Put,12.806179438180337
2023-01-24,110,90,Call,3.452810998136801
2023-01-25,110,90,Put,13.327556605573719
2023-01-26,110,90,Put,13.215384958901865
2023-01-27,110,90,Put,13.519557139253124
2023-01-30,110,90,Call,2.9866262961405887
2023-01-31,110,90,Put,13.490516546909092
2023-02-01,110,90,Call,3.18077935599646
2023-02-02,110,90,Call,3.1938277213030126
2023-02-03,110,90,Call,2.9785351486810576
2023-02-06,110,90,Call,2.9007243583425435
2023-02-07,110,90,Put,14.15978935547291
2023-02-08,110,90,Put,14.557534021526521
2023-02-09,110,90,Put,14.419931492134992
2023-02-10,110,90,Put,14.625707859234353
2023-02-13,110,90,Put,14.723153967450614
2023-02-14,110,90,Put,14.930833630737993
2023-02-15,110,90,Put,14.27239132391884
2023-02-16,110,90,Call,2.872619841422086
2023-02-17,110,90,Call,2.725009479014897
2023-02-20,110,90,Put,14.342869932891062
2023-02-21,110,90,Call,2.6744792378691287
2023-02-22,110,90,Put,14.687754470450244
2023-02-23,110,90,Put,15.380007742886278
2023-02-24,110,90,Call,2.2843863828786404
2023-02-27,110,90,Put,15.776390529076863
2023-02-28,110,90,Put,15.504212576191449
2023-03-01,110,90,Call,2.427176350974861
2023-03-02,110,90,Call,2.414542956999842
2023-03-03,110,90,Call,2.378742291468228
2023-03-06,110,90,Call,2.2017585448475465
2023-03-07,110,90,Call,2.1203840185123113
2023-03-08,110,90,Put,16.525741625867994
2023-03-09,110,90,Put,16.13331910192602
2023-03-10,110,90,Put,16.00251783707057
2023-03-13,110,90,Put,16.641509866582496
2023-03-14,110,90,Call,2.072983933348027
2023-03-15,110,90,Put,16.652362315757955
2023-03-16,110,90,Call,1.960293056578756
2023-03-17,110,90,Call,2.0283042360523282
2023-03-20,110,90,Call,2.1459568786576
2023-03-21,110,90,Call,2.2570251714509766
2023-03-22,110,90,Call,2.1601961980136863
2023-03-23,110,90,Put,16.34303868414824
2023-03-24,110,90,Call,2.1663905240969648
2023-03-27,110,90,Put,15.855648198464621
2023-03-28,110,90,Call,2.228212374905471
2023-03-29,110,90,Put,16.085731580914953
2023-03-30,110,90,Call,2.082858238795744
2023-03-31,110,90,Call,1.953693530134533
2023-04-03,110,90,Put,16.613637762141025
2023-04-04,110,90,Put,16.111509756163883
2023-04-05,110,90,Call,2.1932642297214855
2023-04-06,110,90,Put,15.761893667373485
2023-04-07,110,90,Call,2.361502059307689
2023-04-10,110,90,Call,2.2844694864004396
2023-04-11,110,90,Put,15.716634921330481
2023-04-12,110,90,Put,15.158325172676683
2023-04-13,110,90,Put,15.165496395167693
2023-04-14,110,90,Call,2.7379921206904854
2023-04-17,110,90,Put,15.532609718971415
2023-04-18,110,90,Call,2.5004722873746523
2023-04-19,110,90,Put,15.195210687225838
2023-04-20,110,90,Call,2.4771477429824316
2023-04-21,110,90,Call,2.4910224087239357
2023-04-24,110,90,Call,2.2460884267888446
2023-04-25,110,90,Put,16.04334836900722
2023-04-26,110,90,Call,2.2662945486014117
2023-04-27,110,90,Call,2.4512774967829216
2023-04-28,110,90,Call,2.387758614688316
2023-05-01,110,90,Call,2.2902053678863545
2023-05-02,110,90,Put,16.012351159178195
2023-05-03,110,90,Put,15.674928884529862
2023-05-04,110,90,Call,2.387370428946479
2023-05-05,110,90,Put,15.736184681687178
2023-05-08,110,90,Call,2.3892477213186716
2023-05-09,110,90,Call,2.403401563593434
2023-05-10,110,90,Put,15.151763471778352
2023-05-11,110,90,Call,2.441114773425223
2023-05-12,110,90,Put,15.509629389774929
2023-05-15,110,90,Call,2.3547332740236158
2023-05-16,110,90,Call,2.180924787483235
2023-05-17,110,90,Call,2.217475910108192
2023-05-18,110,90,Put,15.956315881815613
2023-05-19,110,90,Put,15.948739616679461
2023-05-22,110,90,Call,2.2267910848501913
2023-05-23,110,90,Call,2.065950986469769
2023-05-24,110,90,Call,2.0211939225897915
2023-05-25,110,90,Put,16.80912015537409
2023-05-26,110,90,Put,17.099965612314875
2023-05-29,110,90,Put,17.15393438139887
2023-05-30,110,90,Call,1.9308961499689588
2023-05-31,110,90,Put,16.298765340823095
2023-06-01,110,90,Put,16.229232879231574
2023-06-02,110,90,Call,2.1940546443543596
2023-06-05,110,90,Put,16.15094051064152
2023-06-06,110,90,Call,1.9739348268445198
2023-06-07,110,90,Call,1.9727776332906792
2023-06-08,110,90,Call,1.9809563991534418
2023-06-09,110,90,Put,15.917718039294257
2023-06-12,110,90,Put,15.981853369237825
2023-06-13,110,90,Call,2.2799589489861916
2023-06-14,110,90,Call,2.277672787018904
2023-06-15,110,90,Call,2.1420579794699286
2023-06-16,110,90,Put,15.87151797073436
2023-06-19,110,90,Call,2.372387167361879
2023-06-20,110,90,Call,2.4744878821286456
2023-06-21,110,90,Call,2.3615963770622415
2023-06-22,110,90,Call,2.5427524142039637
2023-06-23,110,90,Call,2.365622022310653
2023-06-26,110,90,Call,2.441392188545535
2023-06-27,110,90,Put,14.611625087976421
2023-06-28,110,90,Put,14.956760645179855
2023-06-29,110,90,Put,15.152926982952792
2023-06-30,110,90,Put,15.111736238725243
2023-07-03,110,90,Put,15.286084253955337
2023-07-04,110,90,Put,15.839079789333184
2023-07-05,110,90,Put,15.808539327301887
2023-07-06,110,90,Put,16.18894335973225
2023-07-07,110,90,Call,2.2325076319687973
2023-07-10,110,90,Call,2.127348541234248
2023-07-11,110,90,Put,15.770605963274022
2023-07-12,110,90,Call,2.2200223655965594
2023-07-13,110,90,Call,2.1840853467005203
2023-07-14,110,90,Put,15.859174964011984
2023-07-17,110,90,Put,16.30154310641288
2023-07-18,110,90,Call,2.1675090921995093
2023-07-19,110,90,Call,2.3251395145430003
2023-07-20,110,90,Call,2.1365392770149647
2023-07-21,110,90,Put,16.237695453409998
2023-07-24,110,90,Put,16.13714290640293
2023-07-25,110,90,Put,15.847274260764948
2023-07-26,110,90,Put,16.29176527949221
2023-07-27,110,90,Put,16.770727732727067
2023-07-28,110,90,Put,16.572846616619657
2023-07-31,110,90,Call,2.090900056858832
2023-08-01,110,90,Call,2.1210460283997925
2023-08-02,110,90,Put,16.228146151650037
2023-08-03,110,90,Call,2.0868684188665334
2023-08-04,110,90,Put,16.380337992097353
2023-08-07,110,90,Put,16.267390390792144
2023-08-08,110,90,Put,16.523228918355585
2023-08-09,110,90,Call,2.289862880644037
2023-08-10,110,90,Call,2.3497221364369416
2023-08-11,110,90,Call,2.208031060066425
2023-08-14,110,90,Put,15.841930235694278
2023-08-15,110,90,Call,2.17453390222067
2023-08-16,110,90,Put,15.898527446731904
2023-08-17,110,90,Call,2.4140162911866803
2023-08-18,110,90,Call,2.3141244098737808
2023-08-21,110,90,Put,15.41173732404684
2023-08-22,110,90,Call,2.491016749120977
2023-08-23,110,90,Call,2.6012455970363604
2023-08-24,110,90,Put,14.28474136111025
2023-08-25,110,90,Call,2.834185757551989
2023-08-28,110,90,Put,14.624587969321666
2023-08-29,110,90,Call,2.6107798156909077
2023-08-30,110,90,Call,2.5051325130858864
2023-08-31,110,90,Call,2.49717176865677
2023-09-01,110,90,Call,2.5437605691093133
2023-09-04,110,90,Call,2.582441319762797
2023-09-05,110,90,Put,14.710353442427802
2023-09-06,110,90,Call,2.7004792991566795
2023-09-07,110,90,Put,14.184332969505206
2023-09-08,110,90,Put,14.271249175881806
2023-09-11,110,90,Put,13.327056737937184
2023-09-12,110,90,Put,13.109382504396137
2023-09-13,110,90,Call,3.257979349454576
2023-09-14,110,90,Put,13.757123603300315
2023-09-15,110,90,Call,3.1701577927522564
2023-09-18,110,90,Put,13.657106804310502
2023-09-19,110,90,Put,13.407127320631702
2023-09-20,110,90,Call,3.330958532674103
2023-09-21,110,90,Put,13.260039698592976
2023-09-22,110,90,Put,13.543629551914975
2023-09-25,110,90,Call,2.960959319495025
2023-09-26,110,90,Put,14.211156478443726
2023-09-27,110,90,Call,3.026855211791716
2023-09-28,110,90,Put,13.828479287753467
2023-09-29,110,90,Put,14.255859699604386
2023-10-02,110,90,Call,2.906604932500354
2023-10-03,110,90,Put,14.050244262460836
2023-10-04,110,90,Put,14.353167279457068
2023-10-05,110,90,Put,14.29384208221093
2023-10-06,110,90,Put,14.267981310259913
2023-10-09,110,90,Call,2.7146318863279006
2023-10-10,110,90,Put,14.532326398047616
2023-10-11,110,90,Call,2.848582801198514
2023-10-12,110,90,Call,3.0098503530791625
2023-10-13,110,90,Put,13.578377502237544
2023-10-16,110,90,Call,2.966266278065774
2023-10-17,110,90,Put,14.370466149588395
2023-10-18,110,90,Call,2.9087025594418847
2023-10-19,110,90,Put,14.000632503158869
2023-10-20,110,90,Call,3.066728983116011
2023-10-23,110,90,Put,12.506826608312437
2023-10-24,110,90,Put,12.312913175986438
2023-10-25,110,90,Call,4.014721217992317
2023-10-26,110,90,Call,4.198884729719076
2023-10-27,110,90,Put,11.409596515232131
2023-10-30,110,90,Put,11.505143452778718
2023-10-31,110,90,Call,4.423829065672173
2023-11-01,110,90,Call,4.273773363246953
2023-11-02,110,90,Call,4.230680043342915
2023-11-03,110,90,Call,4.140214387632369
2023-11-06,110,90,Call,4.158900076919899
2023-11-07,110,90,Call,4.623883423555448
2023-11-08,110,90,Put,11.536014812101818
2023-11-09,110,90,Put,11.312376643038704
2023-11-10,110,90,Call,4.079697901072954
2023-11-13,110,90,Call,3.9941638727604243
2023-11-14,110,90,Put,11.615000750296915
2023-11-15,110,90,Put,11.589324299564879
2023-11-16,110,90,Call,4.017042349957421
2023-11-17,110,90,Call,3.887946419764667
2023-11-20,110,90,Put,11.933515044449948
2023-11-21,110,90,Put,12.166721520489816
2023-11-22,110,90,Put,12.090725366735796
2023-11-23,110,90,Put,12.070691544428854
2023-11-24,110,90,Put,12.27913625625763
2023-11-27,110,90,Put,11.577607793035632
2023-11-28,110,90,Call,4.353691364558735
2023-11-29,110,90,Put,12.017146318157714
2023-11-30,110,90,Call,4.0060351277223845
2023-12-01,110,90,Call,3.886950319824436
2023-12-04,110,90,Put,11.87918526256172
2023-12-05,110,90,Call,3.903636059442981
2023-12-06,110,90,Put,12.164680403106814
2023-12-07,110,90,Call,3.9813201551671824
2023-12-08,110,90,Put,11.709010787751204
2023-12-11,110,90,Call,3.9253844172257146
2023-12-12,110,90,Call,3.8671894279854513
2023-12-13,110,90,Put,12.348882207383994
2023-12-14,110,90,Put,12.559958482016015
2023-12-15,110,90,Call,3.9929543511021777
2023-12-18,110,90,Call,4.071774315841097
2023-12-19,110,90,Put,12.243782342611269
2023-12-20,110,90,Call,4.013301973904724
2023-12-21,110,90,Put,11.253002251953
2023-12-22,110,90,Call,4.6417813567391235
2023-12-25,110,90,Put,11.39749906784526
2023-12-26,110,90,Call,4.24477074161728
2023-12-27,110,90,Put,11.139774943297873
2023-12-28,110,90,Put,11.358625165308382
2023-12-29,110,90,Put,11.213044724300651
